family	task	label	positive_count	negative_count	test_size	random_seed	model	Accuracy	Balanced Accuracy	ROC AUC	F1 Score	Precision	Recall	Time Taken
BAHD	acceptor	acceptor_superclass::Phenylpropanoids (C6-C3)	40	326	0.25	1	AdaBoostClassifier	0.9021739130434783	0.6378048780487805	0.7304878048780489	0.8873166966812451	0.884807596201899	0.9021739130434783	4.335211753845215
BAHD	acceptor	acceptor_superclass::Phenylpropanoids (C6-C3)	40	326	0.25	1	LinearDiscriminantAnalysis	0.8586956521739131	0.6134146341463415	0.7128048780487805	0.855405311698218	0.8523659856818577	0.8586956521739131	0.22653460502624512
BAHD	acceptor	acceptor_superclass::Phenylpropanoids (C6-C3)	40	326	0.25	1	QuadraticDiscriminantAnalysis	0.30434782608695654	0.6097560975609756	0.6097560975609756	0.3467494824016563	0.9059929494712103	0.30434782608695654	0.14710044860839844
BAHD	acceptor	acceptor_superclass::Phenylpropanoids (C6-C3)	40	326	0.25	1	SVC	0.9130434782608695	0.6	0.7963414634146342	0.8860802157061004	0.9207729468599034	0.9130434782608695	0.11979269981384277
BAHD	acceptor	acceptor_superclass::Phenylpropanoids (C6-C3)	40	326	0.25	1	KNeighborsClassifier	0.9021739130434783	0.5939024390243902	0.7463414634146341	0.8778384087308572	0.8836508711936168	0.9021739130434783	0.06782913208007812
BAHD	acceptor	acceptor_superclass::Phenylpropanoids (C6-C3)	40	326	0.25	1	LGBMClassifier	0.9021739130434783	0.5939024390243902	0.7329268292682927	0.8778384087308572	0.8836508711936168	0.9021739130434783	3.2441306114196777
BAHD	acceptor	acceptor_superclass::Phenylpropanoids (C6-C3)	40	326	0.25	1	XGBClassifier	0.9021739130434783	0.5939024390243902	0.6682926829268293	0.8778384087308572	0.8836508711936168	0.9021739130434783	2.2512075901031494
BAHD	acceptor	acceptor_superclass::Phenylpropanoids (C6-C3)	40	326	0.25	1	LogisticRegression	0.8586956521739131	0.5695121951219512	0.7048780487804879	0.8474968222123529	0.8384727804165145	0.8586956521739131	0.19012856483459473
BAHD	acceptor	acceptor_superclass::Phenylpropanoids (C6-C3)	40	326	0.25	1	RidgeClassifierCV	0.8478260869565217	0.5634146341463415	0.7695121951219512	0.8402886909958676	0.8335921325051759	0.8478260869565217	0.1331624984741211
BAHD	acceptor	acceptor_superclass::Phenylpropanoids (C6-C3)	40	326	0.25	1	RidgeClassifier	0.8478260869565217	0.5634146341463415	0.7682926829268292	0.8402886909958676	0.8335921325051759	0.8478260869565217	0.07956123352050781
BAHD	acceptor	acceptor_superclass::Phenylpropanoids (C6-C3)	40	326	0.25	1	SGDClassifier	0.8369565217391305	0.5573170731707318	0.7231707317073172	0.8331599750364053	0.8295500843955533	0.8369565217391305	0.11683893203735352
BAHD	acceptor	acceptor_superclass::Phenylpropanoids (C6-C3)	40	326	0.25	1	LinearSVC	0.8369565217391305	0.5573170731707318	0.7304878048780488	0.8331599750364053	0.8295500843955533	0.8369565217391305	0.8364160060882568
BAHD	acceptor	acceptor_superclass::Phenylpropanoids (C6-C3)	40	326	0.25	1	PassiveAggressiveClassifier	0.8369565217391305	0.5573170731707318	0.7085365853658536	0.8331599750364053	0.8295500843955533	0.8369565217391305	0.13503623008728027
BAHD	acceptor	acceptor_superclass::Phenylpropanoids (C6-C3)	40	326	0.25	1	Perceptron	0.8260869565217391	0.551219512195122	0.6707317073170732	0.8260869565217391	0.8260869565217391	0.8260869565217391	0.06962132453918457
BAHD	acceptor	acceptor_superclass::Phenylpropanoids (C6-C3)	40	326	0.25	1	BaggingClassifier	0.8913043478260869	0.5439024390243903	0.6286585365853657	0.8576002696326256	0.8565217391304347	0.8913043478260869	2.72904372215271
BAHD	acceptor	acceptor_superclass::Phenylpropanoids (C6-C3)	40	326	0.25	1	RandomForestClassifier	0.8913043478260869	0.5439024390243903	0.7774390243902439	0.8576002696326256	0.8565217391304347	0.8913043478260869	0.9428601264953613
BAHD	acceptor	acceptor_superclass::Phenylpropanoids (C6-C3)	40	326	0.25	1	ExtraTreesClassifier	0.8913043478260869	0.5439024390243903	0.826829268292683	0.8576002696326256	0.8565217391304347	0.8913043478260869	0.2528665065765381
BAHD	acceptor	acceptor_superclass::Phenylpropanoids (C6-C3)	40	326	0.25	1	DecisionTreeClassifier	0.8804347826086957	0.5378048780487805	0.5378048780487805	0.8506913884488254	0.8374043315420941	0.8804347826086957	0.5872251987457275
BAHD	acceptor	acceptor_superclass::Phenylpropanoids (C6-C3)	40	326	0.25	1	DummyClassifier	0.8913043478260869	0.5	0.5	0.8400799600199899	0.7944234404536862	0.8913043478260869	0.055304527282714844
BAHD	acceptor	acceptor_superclass::Phenylpropanoids (C6-C3)	40	326	0.25	1	CalibratedClassifierCV	0.8804347826086957	0.49390243902439024	0.748780487804878	0.8346318170394571	0.7933588150979454	0.8804347826086957	3.3514761924743652
BAHD	acceptor	acceptor_superclass::Phenylpropanoids (C6-C3)	40	326	0.25	1	LabelSpreading	0.8804347826086957	0.49390243902439024		0.8346318170394571	0.7933588150979454	0.8804347826086957	0.10944652557373047
BAHD	acceptor	acceptor_superclass::Phenylpropanoids (C6-C3)	40	326	0.25	1	LabelPropagation	0.8804347826086957	0.49390243902439024		0.8346318170394571	0.7933588150979454	0.8804347826086957	0.0891265869140625
BAHD	acceptor	acceptor_superclass::Fatty acyls	38	328	0.25	1	Perceptron	0.9239130434782609	0.8256097560975609	0.7817073170731708	0.9254912421090069	0.9274630361586883	0.9239130434782609	0.12183308601379395
BAHD	acceptor	acceptor_superclass::Fatty acyls	38	328	0.25	1	PassiveAggressiveClassifier	0.9021739130434783	0.7695121951219512	0.8609756097560977	0.904203025568723	0.9065778558532182	0.9021739130434783	0.1954498291015625
BAHD	acceptor	acceptor_superclass::Fatty acyls	38	328	0.25	1	LinearSVC	0.8913043478260869	0.7195121951219512	0.8951219512195122	0.8913043478260869	0.8913043478260869	0.8913043478260869	0.9943535327911377
BAHD	acceptor	acceptor_superclass::Fatty acyls	38	328	0.25	1	ExtraTreeClassifier	0.8695652173913043	0.7073170731707317	0.7073170731707318	0.874688918167179	0.8808876811594203	0.8695652173913043	0.05526018142700195
BAHD	acceptor	acceptor_superclass::Fatty acyls	38	328	0.25	1	KNeighborsClassifier	0.9130434782608695	0.6878048780487804	0.8603658536585366	0.9032091097308488	0.9015840916750927	0.9130434782608695	0.0855855941772461
BAHD	acceptor	acceptor_superclass::Fatty acyls	38	328	0.25	1	RidgeClassifierCV	0.9021739130434783	0.6817073170731707	0.8097560975609756	0.8944208769162442	0.8905005480453051	0.9021739130434783	0.4541127681732178
BAHD	acceptor	acceptor_superclass::Fatty acyls	38	328	0.25	1	RidgeClassifier	0.9021739130434783	0.6817073170731707	0.8073170731707318	0.8944208769162442	0.8905005480453051	0.9021739130434783	0.10672974586486816
BAHD	acceptor	acceptor_superclass::Fatty acyls	38	328	0.25	1	NearestCentroid	0.8152173913043478	0.6768292682926829	0.8243902439024391	0.8350513349128691	0.86385336743393	0.8152173913043478	0.10991668701171875
BAHD	acceptor	acceptor_superclass::Fatty acyls	38	328	0.25	1	DecisionTreeClassifier	0.8913043478260869	0.6756097560975609	0.6756097560975609	0.8859204935684768	0.8819875776397516	0.8913043478260869	0.3617589473724365
BAHD	acceptor	acceptor_superclass::Fatty acyls	38	328	0.25	1	LinearDiscriminantAnalysis	0.8913043478260869	0.6756097560975609	0.8682926829268293	0.8859204935684768	0.8819875776397516	0.8913043478260869	0.2605104446411133
BAHD	acceptor	acceptor_superclass::Fatty acyls	38	328	0.25	1	SGDClassifier	0.8913043478260869	0.6756097560975609	0.924390243902439	0.8859204935684768	0.8819875776397516	0.8913043478260869	0.12775945663452148
BAHD	acceptor	acceptor_superclass::Fatty acyls	38	328	0.25	1	LogisticRegression	0.8913043478260869	0.6756097560975609	0.9158536585365854	0.8859204935684768	0.8819875776397516	0.8913043478260869	0.4272921085357666
BAHD	acceptor	acceptor_superclass::Fatty acyls	38	328	0.25	1	BernoulliNB	0.8260869565217391	0.6390243902439025	0.8207317073170732	0.8384057971014492	0.853798375537506	0.8260869565217391	0.06766605377197266
BAHD	acceptor	acceptor_superclass::Fatty acyls	38	328	0.25	1	RandomForestClassifier	0.9021739130434783	0.6378048780487805	0.8390243902439025	0.8873166966812451	0.884807596201899	0.9021739130434783	1.0918002128601074
BAHD	acceptor	acceptor_superclass::Fatty acyls	38	328	0.25	1	GaussianNB	0.8913043478260869	0.6317073170731707	0.8048780487804879	0.8790113871635611	0.8731041456016178	0.8913043478260869	0.05885958671569824
BAHD	acceptor	acceptor_superclass::Fatty acyls	38	328	0.25	1	QuadraticDiscriminantAnalysis	0.41304347826086957	0.6268292682926829	0.6268292682926829	0.48874223602484473	0.8773726040205704	0.41304347826086957	0.3564798831939697
BAHD	acceptor	acceptor_superclass::Fatty acyls	38	328	0.25	1	BaggingClassifier	0.9021739130434783	0.5939024390243902	0.7603658536585366	0.8778384087308572	0.8836508711936168	0.9021739130434783	1.717101812362671
BAHD	acceptor	acceptor_superclass::Fatty acyls	38	328	0.25	1	ExtraTreesClassifier	0.9021739130434783	0.5939024390243902	0.8304878048780489	0.8778384087308572	0.8836508711936168	0.9021739130434783	0.23596978187561035
BAHD	acceptor	acceptor_superclass::Fatty acyls	38	328	0.25	1	SVC	0.9021739130434783	0.5939024390243902	0.8731707317073172	0.8778384087308572	0.8836508711936168	0.9021739130434783	0.15081167221069336
BAHD	acceptor	acceptor_superclass::Fatty acyls	38	328	0.25	1	XGBClassifier	0.8913043478260869	0.5878048780487805	0.8085365853658537	0.8699305809280233	0.8646245059288538	0.8913043478260869	1.3776371479034424
