fasta_id	label	score	score_minus_bias	residue_sum	residue_sum_plus_bias	abs_decomp_error	abs_sklearn_check_error
Asat_HCBT_BAC78635.1	donor_type::aliphatic	-7.9891204833984375	-7.940411768853664	-7.940412521362305	-7.989121235907078	7.525086402893066e-07	2.877244309473781e-08
Asat_HHT1_BAC78633.1	donor_type::aromatic	5.160944938659668	4.97484128177166	4.974842071533203	5.160945728421211	7.897615432739258e-07	1.6132279512248715e-08
Asat_HHT1_BAC78633.1	donor_type::aliphatic	-7.583737850189209	-7.535029135644436	-7.535029411315918	-7.583738125860691	2.7567148208618164e-07	5.354697130144359e-09
Asat_HHT4_QDC27803.1	donor_type::aromatic	7.746204376220703	7.560100719332695	7.560100078582764	7.746203735470772	6.407499313354492e-07	3.779750290533457e-08
Asat_HHT4_QDC27803.1	donor_type::aliphatic	-11.318380355834961	-11.269671641290188	-11.269671440124512	-11.318380154669285	2.0116567611694336e-07	3.92651173797276e-08
Asch_AKS1_URS65387.1	donor_type::aromatic	-10.13509750366211	-10.321201160550117	-10.32120132446289	-10.135097667574883	1.6391277313232422e-07	5.817495285498353e-08
Asch_AKS1_URS65387.1	donor_type::aliphatic	8.844861030578613	8.893569745123386	8.893569946289062	8.84486123174429	2.0116567611694336e-07	6.3349823165026464e-09
Asch_AKS2_URS65388.1	donor_type::aromatic	-7.311070442199707	-7.497174099087715	-7.49717378616333	-7.311070129275322	3.129243850708008e-07	1.5288756038955853e-08
Asch_AKS2_URS65388.1	donor_type::aliphatic	3.643620491027832	3.692329205572605	3.692329168319702	3.643620453774929	3.725290298461914e-08	5.005157754922607e-08
Asin_FMT_AHL24755.1	donor_type::aromatic	1.210030198097229	1.0239265412092209	1.0239267349243164	1.2100303918123245	1.9371509552001953e-07	1.4443092721805328e-08
Asin_FMT_AHL24755.1	donor_type::aliphatic	-1.3246099948883057	-1.2759012803435326	-1.2759016752243042	-1.3246103897690773	3.948807716369629e-07	2.4341660020965605e-08
Atha_3AT1_AEE27636.1	donor_type::aromatic	2.4470632076263428	2.2609595507383347	2.260960102081299	2.447063758969307	5.513429641723633e-07	1.2303243623890125e-07
Atha_3AT1_AEE27636.1	donor_type::aliphatic	5.433879375457764	5.482588090002537	5.482588768005371	5.433880053460598	6.780028343200684e-07	1.5321504154286458e-07
Atha_3AT2_AAF86513.1	donor_type::aromatic	2.6263246536254883	2.44022099673748	2.440220832824707	2.626324489712715	1.6391277313232422e-07	5.0561346665034534e-08
Atha_3AT2_AAF86513.1	donor_type::aliphatic	3.683407783508301	3.732116498053074	3.732117176055908	3.683408461511135	6.780028343200684e-07	7.299063486954083e-08
Atha_5MAT_BAB01191.1	donor_type::aromatic	-3.9808530807495117	-4.16695673763752	-4.166956901550293	-3.980853244662285	1.6391277313232422e-07	5.617977194560808e-10
Atha_5MAT_BAB01191.1	donor_type::aliphatic	3.6706483364105225	3.7193570509552956	3.7193570137023926	3.6706482991576195	3.725290298461914e-08	1.8671046930762714e-09
Atha_ACT1_NP_200924.1	donor_type::aromatic	2.4009902477264404	2.2148865908384323	2.2148869037628174	2.4009905606508255	3.129243850708008e-07	9.69180846688289e-08
Atha_ACT1_NP_200924.1	donor_type::aliphatic	-2.6020925045013428	-2.5533837899565697	-2.5533840656280518	-2.602092780172825	2.7567148208618164e-07	1.0876499123568806e-07
Atha_HHT1_AAL34170.1	donor_type::aromatic	4.460841178894043	4.274737522006035	4.274737358093262	4.46084101498127	1.6391277313232422e-07	6.62753576463615e-08
Atha_HHT1_AAL34170.1	donor_type::aliphatic	-5.4752116203308105	-5.4265029057860374	-5.426502704620361	-5.475211419165134	2.0116567611694336e-07	2.760672135337927e-08
Atha_AT3G47170_NP_190301.2	donor_type::aromatic	2.419790506362915	2.233686849474907	2.233686685562134	2.419790342450142	1.6391277313232422e-07	6.013901021617585e-08
Atha_AT3G47170_NP_190301.2	donor_type::aliphatic	-3.5315065383911133	-3.48279782384634	-3.4827980995178223	-3.5315068140625954	2.7567148208618164e-07	2.5673443371232452e-08
Atha_PHT_OAO95042.1	donor_type::aromatic	4.121276378631592	3.9351727217435837	3.9351730346679688	4.121276691555977	3.129243850708008e-07	2.5069316400561092e-08
Atha_PHT_OAO95042.1	donor_type::aliphatic	-3.2534985542297363	-3.2047898396849632	-3.204789400100708	-3.253498114645481	4.3958425521850586e-07	1.2314686603787095e-08
Atha_BIA1_CAB10319.1	donor_type::aromatic	-3.831496477127075	-4.017600134015083	-4.017600059509277	-3.8314964026212692	7.450580596923828e-08	7.327686457614391e-08
Atha_BIA1_CAB10319.1	donor_type::aliphatic	4.558398723602295	4.607107438147068	4.607107162475586	4.558398447930813	2.7567148208618164e-07	2.8125731077466298e-08
Atha_CHAT_AAN09797.1	donor_type::aromatic	-2.1395530700683594	-2.3256567269563675	-2.3256568908691406	-2.1395532339811325	1.6391277313232422e-07	3.684429383810084e-08
Atha_CHAT_AAN09797.1	donor_type::aliphatic	2.2602310180664062	2.3089397326111794	2.3089401721954346	2.2602314576506615	4.3958425521850586e-07	5.039502148918018e-10
Atha_COSY_AEE31013.1	donor_type::aromatic	2.700559377670288	2.51445572078228	2.514455556869507	2.700559213757515	1.6391277313232422e-07	2.8879473923382193e-08
Atha_COSY_AEE31013.1	donor_type::aliphatic	-3.523684024810791	-3.474975310266018	-3.4749755859375	-3.523684300482273	2.7567148208618164e-07	1.5434584277329577e-08
Atha_DCF_AAQ62868.1	donor_type::aromatic	2.5519261360168457	2.3658224791288376	2.3658230304718018	2.55192668735981	5.513429641723633e-07	6.61713559502175e-08
Atha_DCF_AAQ62868.1	donor_type::aliphatic	-3.4970951080322266	-3.4483863934874535	-3.4483871459960938	-3.497095860540867	7.525086402893066e-07	7.34353915454733e-08
Atha_EPS1_NP_201517.1	donor_type::aromatic	-3.8102920055389404	-3.9963956624269485	-3.9963955879211426	-3.8102919310331345	7.450580596923828e-08	3.886532473629245e-08
Atha_EPS1_NP_201517.1	donor_type::aliphatic	-1.7803233861923218	-1.7316146716475487	-1.7316147089004517	-1.7803234234452248	3.725290298461914e-08	2.919462405159834e-08
Atha_FACT_AAN13119.1	donor_type::aromatic	4.326807022094727	4.1407033652067184	4.140703201293945	4.326806858181953	1.6391277313232422e-07	4.920555785048464e-08
Atha_FACT_AAN13119.1	donor_type::aliphatic	-3.4621729850769043	-3.413464270532131	-3.4134647846221924	-3.4621734991669655	5.140900611877441e-07	2.1178296893964443e-08
Atha_GGES_AED96958.1	donor_type::aromatic	3.5035665035247803	3.317462846636772	3.317462682723999	3.503566339612007	1.6391277313232422e-07	1.5849018097924272e-08
Atha_GGES_AED96958.1	donor_type::aliphatic	1.8668192625045776	1.9155279770493507	1.915527582168579	1.866818867623806	3.948807716369629e-07	9.230447517438733e-10
Atha_HCT_BAB10316.1	donor_type::aromatic	5.106721878051758	4.92061822116375	4.920618057250977	5.106721714138985	1.6391277313232422e-07	7.51270228249723e-08
Atha_HCT_BAB10316.1	donor_type::aliphatic	-5.569147109985352	-5.5204383954405785	-5.520438194274902	-5.5691469088196754	2.0116567611694336e-07	2.2959366852148833e-08
Atha_PMAT1_AED94391.1	donor_type::aromatic	-4.822602272033691	-5.0087059289216995	-5.008706569671631	-4.822602912783623	6.407499313354492e-07	2.0887035834249446e-07
Atha_PMAT1_AED94391.1	donor_type::aliphatic	4.734373092651367	4.78308180719614	4.783082008361816	4.734373293817043	2.0116567611694336e-07	1.702134291292623e-07
Atha_PMAT2_BAB02518.1	donor_type::aromatic	-6.538182735443115	-6.724286392331123	-6.7242865562438965	-6.538182899355888	1.6391277313232422e-07	3.930790803963191e-08
Atha_PMAT2_BAB02518.1	donor_type::aliphatic	4.552331924438477	4.60104063898325	4.601039886474609	4.552331171929836	7.525086402893066e-07	2.535271548254059e-09
Atha_SCT_AAP81804.1	donor_type::aromatic	3.7907509803771973	3.604647323489189	3.604647159576416	3.790750816464424	1.6391277313232422e-07	4.96345977651913e-08
Atha_SCT_AAP81804.1	donor_type::aliphatic	-4.195621490478516	-4.1469127759337425	-4.146913051605225	-4.195621766149998	2.7567148208618164e-07	2.104413354686585e-08
Atha_SDT_AAC23766.1	donor_type::aromatic	4.6585612297058105	4.472457572817802	4.472457408905029	4.658561065793037	1.6391277313232422e-07	1.5580668311088175e-08
Atha_SDT_AAC23766.1	donor_type::aliphatic	-5.390295505523682	-5.3415867909789085	-5.341587066650391	-5.390295781195164	2.7567148208618164e-07	6.526690654595768e-08
Atha_SHT_AAD12025.1	donor_type::aromatic	8.321771621704102	8.135667964816093	8.13566780090332	8.321771457791328	1.6391277313232422e-07	1.3500329743010298e-08
Atha_SHT_AAD12025.1	donor_type::aliphatic	-2.945758819580078	-2.897050105035305	-2.897050142288208	-2.945758856832981	3.725290298461914e-08	1.8298922377368854e-09
Atha_THAA1_BAB11062.1	donor_type::aromatic	-7.485877513885498	-7.671981170773506	-7.671981334686279	-7.485877677798271	1.6391277313232422e-07	3.181791186079863e-08
Atha_THAA1_BAB11062.1	donor_type::aliphatic	7.213461399078369	7.262170113623142	7.26216983795166	7.213461123406887	2.7567148208618164e-07	7.123638035011481e-08
Atha_THAA2_AAO63428.1	donor_type::aromatic	-5.6513237953186035	-5.837427452206612	-5.837427139282227	-5.6513234823942184	3.129243850708008e-07	1.0537102923535713e-07
Atha_THAA2_AAO63428.1	donor_type::aliphatic	2.9388670921325684	2.9875758066773415	2.9875755310058594	2.9388668164610863	2.7567148208618164e-07	1.4036115913995673e-07
Bdis_PMT_CDG41682.1	donor_type::aromatic	5.531338691711426	5.345235034823418	5.3452348709106445	5.531338527798653	1.6391277313232422e-07	4.25304191864484e-08
Bdis_PMT_CDG41682.1	donor_type::aliphatic	-3.9751133918762207	-3.9264046773314476	-3.9264042377471924	-3.9751129522919655	4.3958425521850586e-07	1.0010168338681069e-07
Bmul_HQT1_BCY27076.1	donor_type::aromatic	3.8135225772857666	3.6274189203977585	3.6274185180664062	3.8135221749544144	4.023313522338867e-07	9.217154017804319e-08
Bmul_HQT1_BCY27076.1	donor_type::aliphatic	-3.400306463241577	-3.351597748696804	-3.351598024368286	-3.4003067389130592	2.7567148208618164e-07	4.6199401193547374e-08
Bmul_HQT1_BDR61289.1	donor_type::aromatic	7.636534690856934	7.4504310339689255	7.450431823730469	7.636535480618477	7.897615432739258e-07	2.429768208855876e-08
Bmul_HQT1_BDR61289.1	donor_type::aliphatic	-9.557429313659668	-9.508720599114895	-9.508721351623535	-9.557430066168308	7.525086402893066e-07	4.6116884533375924e-08
Bser_AT1_QXN66176.1	donor_type::aromatic	-7.670387268066406	-7.856490924954414	-7.856490612030029	-7.670386955142021	3.129243850708008e-07	1.752195455395622e-08
Bser_AT1_QXN66176.1	donor_type::aliphatic	6.786825180053711	6.835533894598484	6.835533618927002	6.786824904382229	2.7567148208618164e-07	1.2408509775241328e-08
Cang_AT20_QLI57449.1	donor_type::aromatic	1.5190050601959229	1.3329014033079147	1.3329013586044312	1.5190050154924393	4.470348358154297e-08	7.760032838532993e-09
Cang_AT20_QLI57449.1	donor_type::aliphatic	4.705661296844482	4.7543700113892555	4.754369735717773	4.705661021173	2.7567148208618164e-07	3.182264851631089e-08
Cann_AT3_NP_001311698.1	donor_type::aromatic	-4.889901638031006	-5.076005294919014	-5.076004981994629	-4.889901325106621	3.129243850708008e-07	1.5261443664371654e-08
Cann_AT3_NP_001311698.1	donor_type::aliphatic	7.353898048400879	7.402606762945652	7.40260648727417	7.353897772729397	2.7567148208618164e-07	3.872514930947091e-08
Cblu_HCT_CBI83579.1	donor_type::aromatic	5.270346641540527	5.084242984652519	5.0842437744140625	5.270347431302071	7.897615432739258e-07	5.406901770754757e-08
Cblu_HCT_CBI83579.1	donor_type::aliphatic	-7.511855125427246	-7.463146410882473	-7.463146209716797	-7.51185492426157	2.0116567611694336e-07	2.1748172152058487e-08
Cblu_RAS_CAK55166.1	donor_type::aromatic	4.02298641204834	3.8368827551603317	3.836883068084717	4.022986724972725	3.129243850708008e-07	1.4045395957396067e-08
Cblu_RAS_CAK55166.1	donor_type::aliphatic	-3.791120767593384	-3.7424120530486107	-3.7424118518829346	-3.7911205664277077	2.0116567611694336e-07	1.5737345648858536e-08
Cbra_HQT-like_GBG71902.1	donor_type::aromatic	3.5407755374908447	3.3546718806028366	3.3546714782714844	3.5407751351594925	4.023313522338867e-07	5.038943484692027e-08
Cbra_HQT-like_GBG71902.1	donor_type::aliphatic	-3.657766103744507	-3.6090573891997337	-3.6090571880340576	-3.6577659025788307	2.0116567611694336e-07	8.101329473930718e-08
Cbre_BEAT_AAC18062.1	donor_type::aromatic	-3.062601089477539	-3.248704746365547	-3.2487053871154785	-3.0626017302274704	6.407499313354492e-07	2.2567355539848677e-08
Cbre_BEAT_AAC18062.1	donor_type::aliphatic	3.037323474884033	3.0860321894288063	3.0860323905944824	3.0373236760497093	2.0116567611694336e-07	4.994650959488922e-08
Cbre_BEBT_AAN09796.1	donor_type::aromatic	2.6269724369049072	2.440868780016899	2.440868616104126	2.626972272992134	1.6391277313232422e-07	4.3909012426013305e-08
Cbre_BEBT_AAN09796.1	donor_type::aliphatic	-1.6113630533218384	-1.5626543387770653	-1.5626541376113892	-1.6113628521561623	2.0116567611694336e-07	9.692451108378464e-08
Ccan_HCT_ABO47805.1	donor_type::aromatic	5.505109786987305	5.319006130099297	5.319005966186523	5.5051096230745316	1.6391277313232422e-07	1.8154770131673104e-08
Ccan_HCT_ABO47805.1	donor_type::aliphatic	-8.116045951843262	-8.067337237298489	-8.067337036132812	-8.116045750677586	2.0116567611694336e-07	6.664784280019376e-10
Ccan_HQT_ABO77957.1	donor_type::aromatic	6.667271614074707	6.481167957186699	6.481167793273926	6.667271450161934	1.6391277313232422e-07	4.798402386541056e-08
Ccan_HQT_ABO77957.1	donor_type::aliphatic	-8.521724700927734	-8.473015986382961	-8.473014831542969	-8.521723546087742	1.1548399925231934e-06	2.8190513035042386e-08
Ccar_HCT_AAZ80046.1	donor_type::aromatic	7.885871410369873	7.699767753481865	7.69976806640625	7.885871723294258	3.129243850708008e-07	3.0971643028010476e-09
Ccar_HCT_AAZ80046.1	donor_type::aliphatic	-9.760090827941895	-9.711382113397121	-9.711381912231445	-9.760090626776218	2.0116567611694336e-07	2.555132994075393e-09
Ccar_HQT1_CAM84302.2	donor_type::aromatic	3.30470871925354	3.118605062365532	3.118604898452759	3.304708555340767	1.6391277313232422e-07	5.553782012057695e-08
Ccar_HQT1_CAM84302.2	donor_type::aliphatic	-2.9331488609313965	-2.8844401463866234	-2.8844401836395264	-2.9331488981842995	3.725290298461914e-08	2.8243005267825083e-08
Ccar_HQT2_ACJ23164.1	donor_type::aromatic	5.087653160095215	4.901549503207207	4.901549816131592	5.0876534730196	3.129243850708008e-07	2.0290751301388354e-08
Ccar_HQT2_ACJ23164.1	donor_type::aliphatic	-5.796813488006592	-5.748104773461819	-5.748105049133301	-5.796813763678074	2.7567148208618164e-07	8.369467785485085e-08
Ccar_HQT_ABK79689.1	donor_type::aromatic	3.5831267833709717	3.3970231264829636	3.3970229625701904	3.5831266194581985	1.6391277313232422e-07	3.922379887555394e-08
Ccar_HQT_ABK79689.1	donor_type::aliphatic	-3.951901912689209	-3.903193198144436	-3.9031929969787598	-3.951901711523533	2.0116567611694336e-07	4.38619975895449e-08
Ccar_HQT_ABK79690.1	donor_type::aromatic	4.585984706878662	4.399881049990654	4.399880886077881	4.585984542965889	1.6391277313232422e-07	5.2220951118897574e-08
Ccar_HQT_ABK79690.1	donor_type::aliphatic	-4.852174758911133	-4.80346604436636	-4.803466320037842	-4.852175034582615	2.7567148208618164e-07	2.907544072172641e-08
Cchi_AT3_AAV66309.1	donor_type::aromatic	-5.623463153839111	-5.8095668107271194	-5.809567451477051	-5.623463794589043	6.407499313354492e-07	7.501843946045028e-08
Cchi_AT3_AAV66309.1	donor_type::aliphatic	6.272022247314453	6.320730961859226	6.320731163024902	6.272022448480129	2.0116567611694336e-07	6.425544896160318e-08
Ccro_AT1_AXB26761.1	donor_type::aromatic	3.4328665733337402	3.246762916445732	3.246762752532959	3.432866409420967	1.6391277313232422e-07	7.957717462758751e-08
Ccro_AT1_AXB26761.1	donor_type::aliphatic	3.1983675956726074	3.2470763102173805	3.2470767498016357	3.1983680352568626	4.3958425521850586e-07	6.000388319549188e-08
Ccro_AT2_AXB26762.1	donor_type::aromatic	3.4328665733337402	3.246762916445732	3.246762752532959	3.432866409420967	1.6391277313232422e-07	7.957717462758751e-08
Ccro_AT2_AXB26762.1	donor_type::aliphatic	3.1983675956726074	3.2470763102173805	3.2470767498016357	3.1983680352568626	4.3958425521850586e-07	6.000388319549188e-08
Ccro_HCT_WKA69991.1	donor_type::aromatic	7.189136981964111	7.003033325076103	7.003033638000488	7.189137294888496	3.129243850708008e-07	2.14823971944611e-08
Ccro_HCT_WKA69991.1	donor_type::aliphatic	-7.7921624183654785	-7.743453703820705	-7.743453502655029	-7.792162217199802	2.0116567611694336e-07	5.2685153129061746e-08
Cint_HCT1_ANN12608.1	donor_type::aromatic	7.225284099578857	7.039180442690849	7.039180278778076	7.225283935666084	1.6391277313232422e-07	5.133490077469105e-09
Cint_HCT1_ANN12608.1	donor_type::aliphatic	-9.391782760620117	-9.343074046075344	-9.343073844909668	-9.391782559454441	2.0116567611694336e-07	5.766969124465504e-09
Cint_HCT2_ANN12609.1	donor_type::aromatic	5.446484088897705	5.260380432009697	5.260380744934082	5.44648440182209	3.129243850708008e-07	9.16699258723952e-08
Cint_HCT2_ANN12609.1	donor_type::aliphatic	-7.778726100921631	-7.730017386376858	-7.730017185211182	-7.778725899755955	2.0116567611694336e-07	6.385391770891147e-08
Cint_HQT1_ANN12610.1	donor_type::aromatic	4.920047760009766	4.7339441031217575	4.733943939208984	4.9200475960969925	1.6391277313232422e-07	5.6932449865598755e-09
Cint_HQT1_ANN12610.1	donor_type::aliphatic	-4.9210734367370605	-4.8723647221922874	-4.872364521026611	-4.921073235571384	2.0116567611694336e-07	1.9313617372063163e-08
Cint_HQT2_ANN12611.1	donor_type::aromatic	4.18523645401001	3.9991327971220016	3.9991331100463867	4.185236766934395	3.129243850708008e-07	1.8674830570830636e-09
Cint_HQT2_ANN12611.1	donor_type::aliphatic	-4.489319324493408	-4.440610609948635	-4.440610885620117	-4.48931960016489	2.7567148208618164e-07	1.8331913764768615e-10
Cint_HQT3_ANN12612.1	donor_type::aromatic	3.6064186096191406	3.4203149527311325	3.4203150272369385	3.6064186841249466	7.450580596923828e-08	6.033677957262285e-08
Cint_HQT3_ANN12612.1	donor_type::aliphatic	-3.929957151412964	-3.8812484368681908	-3.8812484741210938	-3.929957188665867	3.725290298461914e-08	5.993090468336959e-10
Cint_SHT1_AXY93625.1	donor_type::aromatic	7.0416388511657715	6.855535194277763	6.855535507202148	7.0416391640901566	3.129243850708008e-07	5.9417547326745535e-08
Cint_SHT1_AXY93625.1	donor_type::aliphatic	-5.618153095245361	-5.569444380700588	-5.56944465637207	-5.618153370916843	2.7567148208618164e-07	1.4719237384497319e-08
Cint_SHT2_AXY93626.1	donor_type::aromatic	6.7642364501953125	6.578132793307304	6.578132152557373	6.764235809445381	6.407499313354492e-07	2.4889785343873427e-08
Cint_SHT2_AXY93626.1	donor_type::aliphatic	-3.530104637145996	-3.481395922601223	-3.481396198272705	-3.530104912817478	2.7567148208618164e-07	3.222270450464748e-08
Cmel_AAT1_CAA94432.1	donor_type::aromatic	-2.624260187149048	-2.810363844037056	-2.810364246368408	-2.6242605894804	4.023313522338867e-07	7.603388363364161e-08
Cmel_AAT1_CAA94432.1	donor_type::aliphatic	2.9466187953948975	2.9953275099396706	2.995327949523926	2.9466192349791527	4.3958425521850586e-07	3.004147686169745e-08
Cmel_AAT3_AAW51125.1	donor_type::aromatic	-1.444641351699829	-1.6307450085878372	-1.6307452917099	-1.4446416348218918	2.8312206268310547e-07	5.7868747127542974e-08
Cmel_AAT3_AAW51125.1	donor_type::aliphatic	2.561626672744751	2.610335387289524	2.610334873199463	2.56162615865469	5.140900611877441e-07	2.3573315743874446e-08
Cmel_AAT4_AAW51126.1	donor_type::aromatic	-6.671630859375	-6.857734516263008	-6.857734680175781	-6.671631023287773	1.6391277313232422e-07	7.272536262092899e-08
Cmel_AAT4_AAW51126.1	donor_type::aliphatic	6.93956995010376	6.988278664648533	6.988279819488525	6.939571104943752	1.1548399925231934e-06	1.5117814555765108e-08
Cros_DAT_AAC99311.1	donor_type::aromatic	-11.799869537353516	-11.985973194241524	-11.98597240447998	-11.799868747591972	7.897615432739258e-07	2.4548372223875958e-08
Cros_DAT_AAC99311.1	donor_type::aliphatic	10.56330394744873	10.612012661993504	10.61201286315918	10.563304148614407	2.0116567611694336e-07	5.7504824013676625e-08
Cros_MAT_AAO13736.1	donor_type::aromatic	-11.161447525024414	-11.347551181912422	-11.347551345825195	-11.161447688937187	1.6391277313232422e-07	5.980007067307724e-08
Cros_MAT_AAO13736.1	donor_type::aliphatic	10.887208938598633	10.935917653143406	10.935916900634766	10.887208186089993	7.525086402893066e-07	6.493525539497114e-08
Cros_TAT_AQP25667.1	donor_type::aromatic	-14.770352363586426	-14.956456020474434	-14.95645523071289	-14.770351573824883	7.897615432739258e-07	5.549604686905241e-08
Cros_TAT_AQP25667.1	donor_type::aliphatic	9.951805114746094	10.000513829290867	10.000514030456543	9.95180531591177	2.0116567611694336e-07	4.3868350729781014e-08
Csat_HCT_AEJ88365.1	donor_type::aromatic	5.649571418762207	5.463467761874199	5.463468551635742	5.64957220852375	7.897615432739258e-07	1.3883266092307167e-08
Csat_HCT_AEJ88365.1	donor_type::aliphatic	-6.891084671020508	-6.842375956475735	-6.842375755310059	-6.891084469854832	2.0116567611694336e-07	1.5546959275525296e-08
Csco_HQT1_CAM84302.2	donor_type::aromatic	3.30470871925354	3.118605062365532	3.118604898452759	3.304708555340767	1.6391277313232422e-07	5.553782012057695e-08
Csco_HQT1_CAM84302.2	donor_type::aliphatic	-2.9331488609313965	-2.8844401463866234	-2.8844401836395264	-2.9331488981842995	3.725290298461914e-08	2.8243005267825083e-08
Csco_HQT2_ACJ23164.1	donor_type::aromatic	5.087653160095215	4.901549503207207	4.901549816131592	5.0876534730196	3.129243850708008e-07	2.0290751301388354e-08
Csco_HQT2_ACJ23164.1	donor_type::aliphatic	-5.796813488006592	-5.748104773461819	-5.748105049133301	-5.796813763678074	2.7567148208618164e-07	8.369467785485085e-08
Csin_AT1_THG04858.1	donor_type::aromatic	-2.3435897827148438	-2.529693439602852	-2.529693365097046	-2.343589708209038	7.450580596923828e-08	4.346312154623888e-08
Csin_AT1_THG04858.1	donor_type::aliphatic	3.4406144618988037	3.489323176443577	3.489323139190674	3.4406144246459007	3.725290298461914e-08	1.9142900598012602e-08
Csin_AT2_THG19836.1	donor_type::aromatic	-2.9589614868164062	-3.1450651437044144	-3.1450648307800293	-2.958961173892021	3.129243850708008e-07	6.63417543123046e-08
Csin_AT2_THG19836.1	donor_type::aliphatic	3.1959474086761475	3.2446561232209206	3.2446558475494385	3.1959471330046654	2.7567148208618164e-07	4.4874714610898536e-08
Csin_CHAT1_GMQ03793.1	donor_type::aromatic	-2.0761592388153076	-2.2622628957033157	-2.2622628211975098	-2.0761591643095016	7.450580596923828e-08	6.357143345070426e-08
Csin_CHAT1_GMQ03793.1	donor_type::aliphatic	4.814477443695068	4.8631861582398415	4.863186836242676	4.814478121697903	6.780028343200684e-07	3.934474968048107e-08
Csin_HCT1_XP_028081726.1	donor_type::aromatic	7.016927719116211	6.830824062228203	6.83082389831543	7.016927555203438	1.6391277313232422e-07	2.4074997106993123e-08
